0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2076,3801,496,2253,417,584,2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840
3801,496,2253,417,584,2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58
496,2253,417,584,2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485
2253,417,584,2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421
417,584,2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096
584,2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736
2409,972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474
972,2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441
2797,2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444
2676,3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760
3981,3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142
3111,3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177
3688,2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416
2081,3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222
3173,300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784
300,231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340
231,590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189
590,1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32
1832,2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625
2339,3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880
3444,2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896
2543,172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106
172,3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010
3816,1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247
1932,3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192
3817,2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427
2185,417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570
417,3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419
3414,429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973
429,934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126
934,2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455
2128,3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028
3462,1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772
1348,502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70
502,3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665
3895,2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140
2759,2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435
2453,3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643
3598,950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300
950,1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713
1815,840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670
840,58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467
58,2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344
2485,1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105
1421,2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702
2096,736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021
736,474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485
474,3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174
3441,1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720
1444,3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557
3760,1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490
1142,1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548
1177,3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314
3416,222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209
222,784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745
784,340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873
340,2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935
2189,32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931
32,3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646
3625,3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64
3880,896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332
896,1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184
1106,4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853
4010,247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828
247,192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638
192,2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824
2427,1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798
1570,419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473
419,3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017
3973,1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212
1126,455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905
455,1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438
1028,1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763
1772,70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051
70,2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471
2665,3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859
3140,435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525
435,2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639
2643,1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310
1300,1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195
1713,1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198
1670,1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904
1467,1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462
1344,2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208
2105,3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719
3702,1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984
1021,485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460
485,174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487
174,3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817
3720,1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19
1557,490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321
490,1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668
1548,314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246
314,1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808
1209,2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290
2745,873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599
873,2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290
2935,1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431
1931,2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837
2646,64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909
64,2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360
2332,3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542
3184,853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542,535
853,3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542,535,3693
3828,1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542,535,3693,3509
1638,1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542,535,3693,3509,2031
1824,2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542,535,3693,3509,2031,883
2798,1473,3017,1212,1905,3438,1763,2051,3471,859,525,639,1310,1195,2198,1904,2462,2208,3719,1984,1460,487,1817,19,3321,668,1246,808,1290,2599,290,3431,3837,3909,360,3542,535,3693,3509,2031,883,3944
